"css-175oi2r href","css-9pa8cd src","css-1jxf684","r-4qtqp9 src","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 5","css-1jxf684 6","css-1jxf684 7","css-175oi2r href 4","css-1jxf684 8","r-4qtqp9 src 2","css-1jxf684 9","css-1jxf684 10","r-4qtqp9 src 3","css-1jxf684 11","css-1jxf684 12","css-146c3p1 2","css-1jxf684 href 4","css-1jxf684 14","css-9pa8cd src 3","r-1p0dtai src"
"https://x.com/eilodsy","https://pbs.twimg.com/profile_images/2022316938769379328/eTh4sLLn_normal.jpg","shanie indosat","","@eilodsy","·","https://x.com/eilodsy/status/2052721681471562073","7h","minat banget jir","","","","https://x.com/eilodsy/status/2052721681471562073/analytics","7","","","Parody account","","","","Replying to","https://x.com/terpilwon","@terpilwon","",""
"https://x.com/dwomenmars","https://pbs.twimg.com/profile_images/2035701674594148352/Phjt3YOu_normal.jpg","dina","https://abs.twimg.com/emoji/v2/svg/1f992.svg","@dwomenmars","·","https://x.com/dwomenmars/status/2051648015468007734","May 5","gajelas jir dimana2 gaada sinyal","indosat","pdhl gue di jkt + baru isi kuota arggh","1","https://x.com/dwomenmars/status/2051648015468007734/analytics","153","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","","","","","","","",""
"https://x.com/merrrcury","https://pbs.twimg.com/profile_images/2023345520434188288/JzCAqDfn_normal.jpg","Hg 2+","","@merrrcury","·","https://x.com/merrrcury/status/2051624235488182335","May 5","masih pake rollover. Tapi pake pasca bayar. Nomornya udah 15 atau 16 tahun gitu","Indosat","","4","https://x.com/merrrcury/status/2051624235488182335/analytics","4.5K","","1","","","","","Replying to","https://x.com/Makaryo0","@Makaryo0","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2052698681548361786","8h","ril knp yh nia dia gemes bgt","","","","https://x.com/keedehara/status/2052698681548361786/analytics","37","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","","","","Replying to","https://x.com/Niniaaauhu","@Niniaaauhu","",""
"https://x.com/jenoprada","https://pbs.twimg.com/profile_images/1555557801921232897/Q6XvO_WL_normal.jpg","Agatha Tamala","","@jenoprada","·","https://x.com/jenoprada/status/2052683330446037189","9h","kl cv pulsa","indosat","50 ke ewallet get brp ya","7","https://x.com/jenoprada/status/2052683330446037189/analytics","431","","1","","","","#zonauang","","","","",""
"https://x.com/economiys","https://pbs.twimg.com/profile_images/2048138274091462656/DqDFlDeN_normal.jpg","mitha indosat","","@economiys","·","https://x.com/economiys/status/2052819287115760052","53m","dada gue bnrn sesek abis nongkrong di cafe isinya arab shisha ngebul asap racing knalpot (gue gatau","",")","","https://x.com/economiys/status/2052819287115760052/analytics","7","https://abs.twimg.com/emoji/v2/svg/1f494.svg","","","https://abs.twimg.com/emoji/v2/svg/1f494.svg","","","","","","",""
"https://x.com/gonuksie","https://pbs.twimg.com/profile_images/1674700089485557761/5F6LRAKk_normal.jpg","pia gulali","","@gonuksie","·","https://x.com/gonuksie/status/2051261694941499757","May 4","ada jasa convert pulsa jadi saldo ga? kalo","indosat","100k jadi berap ya","11","https://x.com/gonuksie/status/2051261694941499757/analytics","578","","1","","","","#zonauang","","","","",""
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2050180999859114049","May 1","Kok fancam nicholas dikit bangett yaa aku liatt","","tapi kalo banyak juga aku bakal nyerah sihhh bukannya hahahihi yang ada malah hiks hiks hiks hiks ntr","1","https://x.com/jojijibeomsukyu/status/2050180999859114049/analytics","1.1K","https://abs.twimg.com/emoji/v2/svg/2639.svg","1","Fan account","https://abs.twimg.com/emoji/v2/svg/2639.svg","","#NICHOLAS","","","","",""
"https://x.com/si_sukajajan","https://pbs.twimg.com/profile_images/1876461145164529664/JZ582iod_normal.jpg","apin 2 (indosat)","","@si_sukajajan","·","https://x.com/si_sukajajan/status/2052032388931461210","May 6","","","","1","https://x.com/si_sukajajan/status/2052032388931461210/analytics","12","","","","","and","@adasemutdijalan","Replying to","https://x.com/si_sukajajan","@si_sukajajan","",""
"https://x.com/HiFicare","https://pbs.twimg.com/profile_images/2038435264545337344/hMmNdt4Q_normal.jpg","IndosatHiFiCare","","@HiFicare","·","https://x.com/HiFicare/status/2052724155489870196","7h","Terimakasih untuk penilaian positifnya ya Kak. HiMin jadi semangat nih buat kasih pelayanan yang lebih baik lagi supaya Kakak dan pelanggan lainnya terus nyaman bergabung bersama","Indosat","HiFi. Jika ada keluhan atau pertanyaan, Kakak dapat menghubungi HiMin kapanpun ya.","","https://x.com/HiFicare/status/2052724155489870196/analytics","41","","","","","and","@indrayogi","Replying to","https://x.com/fridaputri","@fridaputri","",""
"https://x.com/si_sukajajan","https://pbs.twimg.com/profile_images/1876461145164529664/JZ582iod_normal.jpg","apin 2 (indosat)","","@si_sukajajan","·","https://x.com/si_sukajajan/status/2052748954958438882","5h","kok gue teteepp maniiiiiisss bgt","","gue ngabisin nya 2 harii","","https://x.com/si_sukajajan/status/2052748954958438882/analytics","4","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","","","","Replying to","https://x.com/drivnghome","@drivnghome","",""
"https://x.com/noynchalant","https://pbs.twimg.com/profile_images/2050971051707043840/zEqpOnIv_normal.jpg","𝒩","","@noynchalant","·","https://x.com/noynchalant/status/2052044849122304252","May 6","ohh ini","indosat","hifi itu yaa? mantep sih emg","1","https://x.com/noynchalant/status/2052044849122304252/analytics","83","","1","","","","","Replying to","https://x.com/majintk","@majintk","",""
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2050178501463179427","May 1","SUDAH DI PASTIKAN AKU ADA RASA SAMA DIAA","","","1","https://x.com/jojijibeomsukyu/status/2050178501463179427/analytics","431","https://abs.twimg.com/emoji/v2/svg/203c.svg","10","Fan account","https://abs.twimg.com/emoji/v2/svg/203c.svg","","#SMTR25","","","","https://pbs.twimg.com/amplify_video_thumb/2050174979959054336/img/IGhPq1MVB1LZ003n.jpg","blob:https://x.com/ef10e77c-bc4b-4b95-9f2e-ddb24d301f27"
"https://x.com/indosat","https://pbs.twimg.com/profile_images/2039626569426317312/ufIaht8Q_normal.jpg","Indosat Ooredoo Hutchison","","@indosat","·","https://x.com/indosat/status/2052779726331126172","3h","Hai Kak, mohon maaf atas yang dialami. Kami informasikan untuk layanan Customer Care","Indosat","HiFi dalah sebagai berikut :
X :","","https://x.com/indosat/status/2052779726331126172/analytics","39","","","@HiFicare","","@indosat","","Replying to","https://x.com/gloomysundai","@gloomysundai","",""
"https://x.com/KediriFess","https://pbs.twimg.com/profile_images/1980629627727998976/nQJM--0R_normal.jpg","KEDIRIFESS","https://abs.twimg.com/emoji/v2/svg/2728.svg","@KediriFess","·","https://x.com/KediriFess/status/2048794318907842650","Apr 27","Cah Mending biznet apa","Indosat","hifi? Dua-duanya sama2 100 mbps","4","https://x.com/KediriFess/status/2048794318907842650/analytics","2.4K","","3","Automated by","","@asnamaulian","","","","","",""
"https://x.com/si_sukajajan","https://pbs.twimg.com/profile_images/1876461145164529664/JZ582iod_normal.jpg","apin 2 (indosat)","","@si_sukajajan","·","https://x.com/si_sukajajan/status/2052664920249155991","11h","gue lg pup pusing bgt gegara toilet dipakein stella (gue yg naro)","","","2","https://x.com/si_sukajajan/status/2052664920249155991/analytics","30","","","","","","","","","","",""
"https://x.com/bluewoonishere","https://pbs.twimg.com/profile_images/1727922940430499840/SjGkNboi_normal.jpg","rara indosat","","@bluewoonishere","·","https://x.com/bluewoonishere/status/2052711966339482006","8h","turut berduka cita ya mah","","","","https://x.com/bluewoonishere/status/2052711966339482006/analytics","10","","","","","","","Replying to","https://x.com/retjanisme","@retjanisme","",""
"https://x.com/BetawiTarzan","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Tarzan betawi","","@BetawiTarzan","·","https://x.com/BetawiTarzan/status/2052758617858941334","4h","ih","indosat","makin parah aja internet kalian hadehhhh","1","https://x.com/BetawiTarzan/status/2052758617858941334/analytics","40","","","","","and","@rizjz","Replying to","https://x.com/HiFicare","@HiFicare","",""
"https://x.com/bluewoonishere","https://pbs.twimg.com/profile_images/1727922940430499840/SjGkNboi_normal.jpg","rara indosat","","@bluewoonishere","·","https://x.com/bluewoonishere/status/2051252580228202865","May 4","bantu 40k guys biar temenku skripsian double","","","1","https://x.com/bluewoonishere/status/2051252580228202865/analytics","81","","1","","",".","","May 3","","Quote","https://pbs.twimg.com/profile_images/1991249743457185794/59cnDs4i_mini.jpg",""
"https://x.com/igotsan","https://pbs.twimg.com/profile_images/2052028234301403136/cvsnl4za_normal.jpg","pepi indosat","https://abs.twimg.com/emoji/v2/svg/1f345.svg","@igotsan","·","https://x.com/igotsan/status/2052741504750563424","6h","Kaget bangett","","","","https://x.com/igotsan/status/2052741504750563424/analytics","16","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","","","","",""
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2050214511328825843","May 1","Duhh gawattt lucu iya ganteng iya","","","3","https://x.com/jojijibeomsukyu/status/2050214511328825843/analytics","237","","","Fan account","","","#SMTR25","","","","https://pbs.twimg.com/amplify_video_thumb/2050201078780887040/img/T4gk7ppcVlV8Iyv-.jpg","blob:https://x.com/5e979bfb-f8d6-4565-9a30-ee5dce357fbc"
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2050178501463179427","May 1","SUDAH DI PASTIKAN AKU ADA RASA SAMA DIAA","","","1","https://x.com/jojijibeomsukyu/status/2050178501463179427/analytics","431","https://abs.twimg.com/emoji/v2/svg/203c.svg","10","Fan account","https://abs.twimg.com/emoji/v2/svg/203c.svg","","#SMTR25","From","","","https://pbs.twimg.com/profile_images/1912512687797325825/7kkwywLn_normal.jpg","blob:https://x.com/ef10e77c-bc4b-4b95-9f2e-ddb24d301f27"
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2050214511328825843","May 1","Duhh gawattt lucu iya ganteng iya","From","","3","https://x.com/jojijibeomsukyu/status/2050214511328825843/analytics","237","","","Fan account","","타코 ◡̈⋆*","#SMTR25","","","","https://pbs.twimg.com/profile_images/2014683822512832512/zgSF3LGg_normal.jpg","blob:https://x.com/5e979bfb-f8d6-4565-9a30-ee5dce357fbc"
"https://x.com/Failyzm","https://pbs.twimg.com/profile_images/1599587774977703936/-afR6mPE_normal.jpg","Lyy","","@Failyzm","·","https://x.com/Failyzm/status/2051299134930657728","May 4","Mau kuota","indosat","yg murah","1","https://x.com/Failyzm/status/2051299134930657728/analytics","56","","1","","","","#zonauang","","","","",""
"https://x.com/sipak_coyyy","https://pbs.twimg.com/profile_images/2050253710136360961/jmJy6rV0_normal.jpg","sintaa","https://abs.twimg.com/emoji/v2/svg/1f96c.svg","@sipak_coyyy","·","https://x.com/sipak_coyyy/status/2052004526304141679","May 6","ini kenapa? Kuota masih banyak, sinyal penuh, jaringan bagus tapi gabisa dipakai","Indosat","","1","https://x.com/sipak_coyyy/status/2052004526304141679/analytics","532","","3","","","","","","","","",""
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2050213857306820616","May 1","SERIUSSSS SHOUT OUT????!!!! NANGIS NIH AKUUU","","","1","https://x.com/jojijibeomsukyu/status/2050213857306820616/analytics","90","","","Fan account","","","#ENHYPEN","","","","https://pbs.twimg.com/amplify_video_thumb/2050189185689247744/img/DPshUr24BmHlkSPi.jpg","blob:https://x.com/fb7a1329-dae2-4253-bb77-98ddfb920444"
"https://x.com/syaquelaa","https://pbs.twimg.com/profile_images/1703957098927992832/wgHsRE8b_normal.jpg","ꪔ̤̮e","","@syaquelaa","·","https://x.com/syaquelaa/status/2050744510926533017","May 3","need kuota","indosat","bulanan","2","https://x.com/syaquelaa/status/2050744510926533017/analytics","387","","1","","","","#zonauangㅤ","","","","",""
"https://x.com/Rian19683628","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Rian19","","@Rian19683628","·","https://x.com/Rian19683628/status/2052249075882561899","May 7","Mending ga usah buka sekalian ditempat saya...
Sinyal jelek setiap 30 menit jaringan ilang ga jelas provider satu ini...saya kira cuma sebentar..udah setahun jaringan tidak berubah sering hilang kecewa banget...emang tolol","indosat","...udahlah udh paling bener make telkomsel","1","https://x.com/Rian19683628/status/2052249075882561899/analytics","92","","","","","","","Replying to","https://x.com/3CareIndonesia","@3CareIndonesia","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050007288686288981","May 1","selamat pagi dari aku yg egk libur, ayah knp ak farmasi (1973619x)","GIF","","9","https://x.com/keedehara/status/2050007288686288981/analytics","543","","1","","","","","","","","","https://video.twimg.com/tweet_video/HHMWwurbQAAIj2P.mp4"
"https://x.com/heedoyaaa","https://pbs.twimg.com/profile_images/1955467012970516483/lfJYB7N3_normal.jpg","nab","","@heedoyaaa","·","https://x.com/heedoyaaa/status/2052757432284361035","5h","aku sudah dm lagi kak, masa harus disini?","","","","https://x.com/heedoyaaa/status/2052757432284361035/analytics","34","","","","","","","Replying to","https://x.com/indosat","@indosat","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2052778559950016879","3h","OMG LESGOO","","!!","","https://x.com/keedehara/status/2052778559950016879/analytics","65","","","","","","#PANDAVVADash","Replying to","https://x.com/PANDAVVA_ID","@PANDAVVA_ID","",""
"https://x.com/nrrnisa","https://pbs.twimg.com/profile_images/2052353754385805312/T2EpX53D_normal.jpg","Bambang Indosat","","@nrrnisa","·","https://x.com/nrrnisa/status/2050115089559425517","May 1","Turut berdukaa. Sebagai org yg pernah kehilangan kakaknya aku gak bakalan bilang kalau duka itu bisa menghilang, yg pasti kesedihan karena duka itu bakal keisi dengan memori yg jauh lebih kuat soal kenangan manis kalian berdua. Tetap melanjutkan hidup yg baik ya, buat kakakmu","","","12","https://x.com/nrrnisa/status/2050115089559425517/analytics","5.4K","https://abs.twimg.com/emoji/v2/svg/2728.svg","","","","","","Replying to","https://x.com/putriaazhf","@putriaazhf","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2052677092861694296","10h","thank you to you too zay","","","1","https://x.com/keedehara/status/2052677092861694296/analytics","21","https://abs.twimg.com/emoji/v2/svg/1f339.svg","","","","","","Replying to","https://x.com/mahozimp","@mahozimp","",""
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2050214511328825843","May 1","Duhh gawattt lucu iya ganteng iya","타코 ◡̈⋆*","","3","https://x.com/jojijibeomsukyu/status/2050214511328825843/analytics","237","","","Fan account","","","#SMTR25","From","","0:02 / 0:06","https://pbs.twimg.com/profile_images/2014683822512832512/zgSF3LGg_normal.jpg","blob:https://x.com/5e979bfb-f8d6-4565-9a30-ee5dce357fbc"
"https://x.com/jojijibeomsukyu","https://pbs.twimg.com/profile_images/2037807997976715264/Nh8bCP56_normal.jpg","titi indosat","","@jojijibeomsukyu","·","https://x.com/jojijibeomsukyu/status/2050213857306820616","May 1","SERIUSSSS SHOUT OUT????!!!! NANGIS NIH AKUUU","From","","1","https://x.com/jojijibeomsukyu/status/2050213857306820616/analytics","90","","","Fan account","","ɪᴄɪᴇʟ.","#ENHYPEN","","","","https://pbs.twimg.com/profile_images/2050808197221617664/4IBOKKbk_normal.jpg","blob:https://x.com/fb7a1329-dae2-4253-bb77-98ddfb920444"
